transaction_id,payee_vpa,merchant_code,location,device,transaction_type,amount,timestamp,fraud_flag
TXN000590,pradeep@upi,6022,Bhopal,iOS,low,1338.84,2025-09-13 08:19:02,1
TXN000591,rohan@upi,6011,Jodhpur,iOS,high,31400.9,2025-09-19 18:29:02,1
TXN000592,akshay@upi,6023,Chennai,iOS,normal,23214.24,2025-09-19 10:26:02,0
TXN000593,kiran@upi,6018,Madurai,Android,high,20800.94,2025-10-02 20:36:02,1
TXN000594,manish@upi,5412,Madurai,iOS,low,28122.86,2025-09-19 00:34:02,1
TXN000595,komal@upi,6016,Nagpur,iOS,high,37550.31,2025-09-09 17:52:02,0
TXN000596,rohit@upi,6018,Mumbai,Android,normal,18496.7,2025-09-13 21:45:02,1
TXN000597,rahul@upi,5412,Surat,iOS,low,11432.1,2025-10-02 18:52:02,1
TXN000598,deepak@upi,6016,Visakhapatnam,iOS,low,8017.66,2025-10-01 02:52:02,0
TXN000599,anita@upi,6023,Jaipur,iOS,low,34295.6,2025-10-04 23:11:02,0
TXN000600,amit@upi,6020,Ahmedabad,iOS,normal,21915.5,2025-09-13 10:15:02,1
TXN000601,shreya@upi,7299,Kochi,iOS,high,1428.74,2025-09-25 09:45:02,1
TXN000602,neha@upi,7011,Thane,iOS,normal,27678.21,2025-10-01 13:33:02,1
TXN000603,nisha@upi,6018,Delhi,iOS,normal,27334.56,2025-10-08 01:38:02,0
TXN000604,sachin@upi,6012,Ahmedabad,Android,low,35658.87,2025-09-30 00:01:02,0
TXN000605,ramesh@upi,5816,Jaipur,iOS,normal,33604.14,2025-09-10 06:08:02,0
TXN000606,vijay@upi,5815,Kochi,Android,normal,32327.67,2025-09-11 00:18:02,1
TXN000607,vijay@upi,4112,Meerut,iOS,high,48517.11,2025-09-17 07:08:02,1
TXN000608,priya@upi,6015,Jaipur,iOS,normal,21711.48,2025-09-28 11:03:02,0
TXN000609,amit@upi,5413,Indore,iOS,low,33619.48,2025-09-17 06:42:02,0
TXN000610,sita@upi,5812,Pune,Android,low,21083.53,2025-09-15 04:27:02,0
TXN000611,ramesh@upi,6014,Mumbai,iOS,high,44551.06,2025-09-26 14:10:02,1
TXN000612,arvind@upi,6023,Visakhapatnam,iOS,low,19207.43,2025-09-25 06:35:02,0
TXN000613,arvind@upi,6021,Jaipur,iOS,normal,48591.12,2025-10-06 18:00:02,0
TXN000614,manoj@upi,5814,Bhopal,Android,high,26937.52,2025-09-22 11:40:02,0
TXN000615,kajal@upi,6015,Nashik,Android,low,25063.14,2025-09-26 18:05:02,1
TXN000616,siddharth@upi,6024,Hyderabad,Android,high,21798.16,2025-09-19 15:47:02,0
TXN000617,neha@upi,6023,Patna,iOS,normal,47727.01,2025-10-06 07:43:02,1
TXN000618,pradeep@upi,5413,Agra,iOS,high,14062.71,2025-09-26 21:35:02,0
TXN000619,pradeep@upi,5816,Ahmedabad,Android,normal,11263.11,2025-09-27 08:45:02,0
TXN000620,manoj@upi,6023,Kochi,iOS,low,8399.43,2025-09-19 02:01:02,1
TXN000621,vijay@upi,6019,Aurangabad,iOS,low,26744.99,2025-09-17 23:31:02,0
TXN000622,ravi@upi,6014,Visakhapatnam,Android,low,24751.05,2025-09-11 21:40:02,1
TXN000623,neha@upi,5413,Mumbai,iOS,low,40932.28,2025-09-27 07:34:02,0
TXN000624,arvind@upi,5814,Delhi,Android,normal,32752.14,2025-09-10 12:48:02,0
TXN000625,anita@upi,4111,Gwalior,iOS,normal,16879.14,2025-10-06 12:47:02,0
TXN000626,priya@upi,6021,Delhi,Android,normal,49810.47,2025-09-27 03:10:02,0
TXN000627,priya@upi,6025,Vijayawada,iOS,low,16709.24,2025-09-13 04:33:02,0
TXN000628,siddharth@upi,6018,Kochi,iOS,high,18345.63,2025-10-06 03:16:02,0
TXN000629,sanjay@upi,6022,Madurai,iOS,low,7846.25,2025-09-20 03:46:02,1
TXN000630,siddharth@upi,6028,Bhopal,iOS,normal,44875.33,2025-09-23 05:54:02,0
TXN000631,vijay@upi,6026,Raipur,iOS,high,6232.24,2025-09-26 12:49:02,1
TXN000632,suresh@upi,6025,Visakhapatnam,iOS,normal,17330.87,2025-09-23 18:12:02,0
TXN000633,komal@upi,6028,Agra,Android,normal,44054.53,2025-09-20 06:05:02,1
TXN000634,anita@upi,6020,Chennai,iOS,normal,45357.29,2025-09-22 16:14:02,0
TXN000635,arun@upi,6019,Mumbai,Android,high,34145.67,2025-09-13 14:00:02,1
TXN000636,sanjay@upi,6017,Aurangabad,iOS,normal,26247.44,2025-09-25 17:27:02,0
TXN000637,vikas@upi,5814,Jodhpur,iOS,high,22300.83,2025-09-13 04:14:02,1
TXN000638,anita@upi,5816,Coimbatore,iOS,low,48011.87,2025-09-23 12:11:02,1
TXN000639,manoj@upi,5412,Jodhpur,Android,low,15860.97,2025-09-13 16:01:02,0
TXN000640,anil@upi,6022,Ahmedabad,iOS,low,8517.0,2025-09-19 07:31:02,0
TXN000641,pradeep@upi,6014,Hyderabad,Android,low,45881.76,2025-09-23 09:00:02,0
TXN000642,suman@upi,5812,Coimbatore,Android,normal,35552.83,2025-09-29 03:42:02,1
TXN000643,priya@upi,6027,Pune,Android,high,5076.19,2025-09-21 04:14:02,1
TXN000644,kajal@upi,6021,Indore,Android,low,10601.43,2025-09-15 07:47:02,0
TXN000645,kajal@upi,5816,Bangalore,Android,high,40246.07,2025-09-14 12:22:02,1
TXN000646,kavita@upi,5816,Vijayawada,iOS,high,39933.93,2025-10-01 15:04:02,0
TXN000647,geeta@upi,5816,Surat,iOS,low,32043.44,2025-09-16 13:23:02,1
TXN000648,isha@upi,5412,Thane,iOS,normal,4777.47,2025-09-19 15:19:02,1
TXN000649,sita@upi,6012,Jaipur,Android,normal,48847.79,2025-10-08 06:51:02,1
TXN000650,sanjay@upi,6019,Surat,Android,normal,23079.06,2025-10-04 15:51:02,0
TXN000651,nidhi@upi,5812,Hyderabad,Android,low,24006.12,2025-09-30 14:22:02,0
TXN000652,arvind@upi,6025,Surat,iOS,low,43302.07,2025-09-13 04:47:02,1
TXN000653,tina@upi,5813,Nashik,iOS,normal,12565.08,2025-09-18 07:27:02,0
TXN000654,priya@upi,5412,Aurangabad,iOS,high,49962.81,2025-09-10 14:24:02,1
TXN000655,arun@upi,5813,Surat,iOS,normal,7365.57,2025-09-16 15:55:02,1
TXN000656,anurag@upi,6016,Kanpur,Android,low,9236.71,2025-09-17 17:12:02,0
TXN000657,sanjana@upi,5411,Coimbatore,iOS,high,4262.24,2025-09-29 03:14:02,0
TXN000658,sachin@upi,6016,Kanpur,Android,normal,40890.74,2025-09-11 18:51:02,1
TXN000659,kavita@upi,5816,Aurangabad,iOS,normal,11518.48,2025-10-03 06:40:02,0
TXN000660,amit@upi,6026,Nashik,Android,high,4667.7,2025-10-01 08:56:02,1
TXN000661,vinay@upi,5412,Agra,Android,normal,19778.09,2025-10-06 08:59:02,0
TXN000662,suman@upi,6028,Mumbai,iOS,high,30516.97,2025-09-10 18:20:02,1
TXN000663,sachin@upi,6012,Vijayawada,iOS,high,6546.12,2025-09-18 11:50:02,0
TXN000664,anil@upi,6013,Mumbai,Android,high,43642.92,2025-09-18 11:21:02,0
TXN000665,manish@upi,6025,Hyderabad,iOS,high,6935.11,2025-09-27 18:20:02,0
TXN000666,sanjay@upi,6026,Hyderabad,Android,high,34045.59,2025-10-07 11:58:02,0
TXN000667,komal@upi,7299,Jaipur,Android,normal,39308.07,2025-09-25 19:01:02,1
TXN000668,geeta@upi,6014,Thane,Android,low,39569.97,2025-09-22 16:05:02,1
TXN000669,gautam@upi,6015,Madurai,Android,normal,25665.3,2025-09-17 10:55:02,0
TXN000670,priya@upi,6013,Bhopal,iOS,low,39537.52,2025-09-14 09:09:02,1
TXN000671,suresh@upi,6016,Thane,iOS,low,46037.16,2025-09-11 20:33:02,0
TXN000672,sanjana@upi,6016,Nagpur,Android,high,4609.85,2025-09-10 04:12:02,0
TXN000673,arvind@upi,6019,Nashik,Android,low,42600.48,2025-09-09 03:24:02,0
TXN000674,gautam@upi,6021,Visakhapatnam,iOS,low,13195.48,2025-09-30 12:16:02,0
TXN000675,priya@upi,6025,Raipur,Android,low,20125.6,2025-09-10 07:58:02,0
TXN000676,arun@upi,6012,Thane,iOS,normal,15756.62,2025-09-10 00:05:02,0
TXN000677,anita@upi,6020,Lucknow,iOS,normal,49087.47,2025-09-17 20:20:02,0
TXN000678,vijay@upi,5413,Nashik,Android,low,2837.99,2025-09-20 05:11:02,0
TXN000679,pradeep@upi,5611,Meerut,iOS,low,17448.2,2025-09-14 15:10:02,0
TXN000680,siddharth@upi,6023,Patna,iOS,normal,35696.7,2025-09-12 23:59:02,0
TXN000681,raj@upi,6027,Pune,iOS,normal,19333.02,2025-09-13 14:46:02,1
TXN000682,pooja@upi,6016,Agra,Android,low,6877.84,2025-09-22 06:08:02,1
TXN000683,neha@upi,6014,Hyderabad,Android,normal,42076.04,2025-09-26 21:50:02,0
TXN000684,gautam@upi,6023,Kolkata,Android,normal,3488.51,2025-09-29 02:35:02,1
TXN000685,rohit@upi,4112,Hyderabad,iOS,normal,44768.07,2025-10-04 02:26:02,0
TXN000686,poornima@upi,7299,Jaipur,Android,low,37102.43,2025-09-21 01:56:02,1
TXN000687,rohan@upi,6017,Vijayawada,iOS,low,7294.59,2025-09-28 22:11:02,0
TXN000688,shreya@upi,7299,Madurai,iOS,normal,31848.06,2025-09-22 11:01:02,1
TXN000689,shyam@upi,6026,Mumbai,Android,normal,29305.66,2025-09-25 01:45:02,1
TXN000690,pooja@upi,5814,Jaipur,iOS,normal,33185.38,2025-10-07 07:47:02,0
TXN000691,anurag@upi,6012,Thane,iOS,high,24424.06,2025-10-01 00:08:02,0
TXN000692,anil@upi,5816,Chennai,Android,high,3716.48,2025-10-03 18:16:02,1
TXN000693,kavita@upi,5816,Kanpur,Android,normal,45060.38,2025-09-19 01:47:02,1
TXN000694,sachin@upi,5611,Agra,iOS,high,27089.28,2025-09-21 04:07:02,0
TXN000695,rohan@upi,5611,Coimbatore,Android,low,13831.56,2025-10-07 00:16:02,0
TXN000696,rohit@upi,5413,Nagpur,iOS,normal,45346.99,2025-09-27 07:18:02,0
TXN000697,anil@upi,6022,Nashik,iOS,high,30510.91,2025-09-24 16:00:02,0
TXN000698,tina@upi,6020,Aurangabad,Android,normal,32253.21,2025-09-12 07:11:02,0
TXN000699,arun@upi,5812,Vadodara,Android,low,43969.52,2025-10-03 04:08:02,1
TXN000700,neha@upi,6024,Jodhpur,Android,low,49165.0,2025-09-13 08:21:02,1
TXN000701,suresh@upi,6024,Surat,Android,normal,8080.0,2025-10-08 02:16:02,1
TXN000702,rohan@upi,5812,Nagpur,iOS,low,39372.0,2025-09-25 00:44:02,1
TXN000703,komal@upi,4112,Nagpur,iOS,high,27482.14,2025-09-08 00:05:02,0
TXN000704,nidhi@upi,6023,Lucknow,iOS,high,22156.98,2025-09-30 18:26:02,1
TXN000705,pradeep@upi,6014,Thane,iOS,low,1406.1,2025-09-14 23:32:02,0
TXN000706,ramesh@upi,4112,Nashik,iOS,low,13337.35,2025-09-17 15:54:02,1
TXN000707,siddharth@upi,5813,Raipur,iOS,high,48309.18,2025-09-11 02:36:02,1
TXN000708,anita@upi,6019,Kochi,Android,high,17943.11,2025-09-13 17:50:02,0
TXN000709,komal@upi,5411,Lucknow,iOS,normal,24259.41,2025-09-24 23:51:02,0
TXN000710,shreya@upi,5411,Aurangabad,Android,low,33677.4,2025-09-17 19:43:02,1
TXN000711,vikas@upi,6016,Mumbai,iOS,high,27269.81,2025-10-06 09:50:02,0
TXN000712,deepak@upi,6020,Coimbatore,Android,normal,11484.28,2025-09-10 18:58:02,1
TXN000713,sachin@upi,5413,Lucknow,iOS,high,35891.8,2025-09-29 15:19:02,0
TXN000714,vijay@upi,6026,Hyderabad,iOS,normal,48972.84,2025-10-06 17:36:02,0
TXN000715,suman@upi,6016,Kolkata,iOS,low,49600.85,2025-10-05 08:41:02,0
TXN000716,amit@upi,6013,Vijayawada,Android,low,9213.82,2025-09-15 17:43:02,1
TXN000717,naveen@upi,6024,Patna,iOS,low,39907.54,2025-09-12 20:10:02,1
TXN000718,siddharth@upi,5611,Delhi,iOS,high,12672.85,2025-09-30 10:01:02,1
TXN000719,sita@upi,6024,Hyderabad,Android,low,42616.84,2025-09-28 09:21:02,0
TXN000720,anil@upi,6017,Nagpur,Android,normal,44190.67,2025-09-25 15:45:02,1
TXN000721,suman@upi,5611,Vijayawada,Android,high,19694.32,2025-09-11 17:53:02,0
TXN000722,rohit@upi,6011,Vijayawada,Android,low,21179.35,2025-09-13 18:05:02,1
TXN000723,komal@upi,6026,Agra,iOS,normal,30495.72,2025-09-29 05:59:02,1
TXN000724,pooja@upi,6025,Patna,iOS,low,10090.8,2025-10-06 19:42:02,0
TXN000725,pooja@upi,5611,Agra,Android,low,39256.1,2025-09-29 08:48:02,1
TXN000726,neha@upi,6013,Surat,iOS,normal,18892.32,2025-09-18 15:19:02,1
TXN000727,arun@upi,6013,Raipur,Android,high,22697.16,2025-09-14 12:43:02,0
TXN000728,poornima@upi,7299,Jaipur,Android,low,4433.37,2025-09-07 16:10:02,1
TXN000729,arvind@upi,6013,Pune,Android,normal,27782.13,2025-10-02 16:07:02,1
TXN000730,shyam@upi,6016,Lucknow,Android,high,48905.49,2025-09-23 22:12:02,0
TXN000731,rohan@upi,6023,Delhi,iOS,low,2152.27,2025-10-02 07:59:02,0
TXN000732,priya@upi,6028,Jaipur,Android,normal,28410.25,2025-09-17 22:14:02,1
TXN000733,tina@upi,5814,Kochi,iOS,high,19693.19,2025-09-22 04:34:02,1
TXN000734,amit@upi,6016,Nagpur,iOS,high,28033.24,2025-09-22 07:59:02,0
TXN000735,poornima@upi,6015,Madurai,iOS,low,16483.85,2025-09-28 19:50:02,0
TXN000736,neeraj@upi,6017,Jodhpur,iOS,high,29916.24,2025-09-28 16:09:02,0
TXN000737,kajal@upi,5411,Thane,iOS,normal,8543.46,2025-10-04 14:21:02,1
TXN000738,nidhi@upi,6015,Delhi,iOS,low,39320.1,2025-09-22 23:47:02,0
TXN000739,vijay@upi,6027,Vadodara,Android,normal,25354.57,2025-09-17 18:45:02,0
TXN000740,raj@upi,4112,Raipur,Android,high,44624.89,2025-09-16 01:33:02,1
TXN000741,pooja@upi,4112,Madurai,Android,low,8195.63,2025-09-20 23:37:02,0
TXN000742,anurag@upi,5816,Ahmedabad,Android,normal,25492.96,2025-10-03 08:44:02,1
TXN000743,nisha@upi,6016,Jodhpur,Android,high,32204.19,2025-09-10 00:19:02,0
TXN000744,deepak@upi,6025,Ahmedabad,Android,normal,9296.34,2025-09-09 11:56:02,1
TXN000745,kiran@upi,7299,Thane,iOS,low,22548.58,2025-09-23 17:59:02,0
TXN000746,anita@upi,7011,Mumbai,iOS,high,32926.48,2025-10-02 06:22:02,0
TXN000747,neha@upi,6011,Meerut,Android,normal,22147.55,2025-09-13 08:36:02,1
TXN000748,gautam@upi,6027,Chennai,Android,high,47501.68,2025-10-02 02:14:02,0
TXN000749,amit@upi,6020,Jodhpur,Android,normal,3508.66,2025-10-07 05:45:02,0
TXN000750,arun@upi,5411,Lucknow,iOS,normal,21257.01,2025-10-07 11:39:02,1
TXN000751,rohan@upi,6013,Agra,iOS,normal,33940.28,2025-09-08 22:59:02,0
TXN000752,poornima@upi,7299,Hyderabad,Android,high,41251.44,2025-09-17 21:21:02,0
TXN000753,priya@upi,4111,Mumbai,Android,low,34317.78,2025-10-05 14:06:02,1
TXN000754,komal@upi,6014,Visakhapatnam,Android,normal,19519.89,2025-09-25 00:54:02,1
TXN000755,neha@upi,6020,Nagpur,iOS,low,7320.65,2025-10-06 23:45:02,1
TXN000756,neha@upi,6022,Kolkata,Android,high,30910.28,2025-09-27 01:11:02,0
TXN000757,anurag@upi,6017,Jaipur,iOS,high,30865.67,2025-09-26 20:21:02,1
TXN000758,anil@upi,6015,Chennai,iOS,normal,38398.68,2025-09-12 20:24:02,0
TXN000759,shreya@upi,4111,Ahmedabad,iOS,low,36606.87,2025-09-28 04:44:02,1
TXN000760,neha@upi,6019,Bangalore,Android,high,43478.82,2025-09-12 04:03:02,0
TXN000761,priya@upi,6028,Jaipur,iOS,high,22551.33,2025-09-27 14:09:02,1
TXN000762,neha@upi,6021,Gwalior,Android,normal,48889.86,2025-09-25 06:41:02,1
TXN000763,neha@upi,7299,Hyderabad,iOS,low,42349.28,2025-09-28 09:40:02,0
TXN000764,anil@upi,5812,Gwalior,iOS,normal,20358.03,2025-09-19 16:40:02,1
TXN000765,poornima@upi,4112,Nagpur,iOS,normal,29545.88,2025-09-25 07:06:02,0
TXN000766,neha@upi,6024,Raipur,Android,low,15532.92,2025-09-26 04:04:02,1
TXN000767,neha@upi,6012,Kochi,Android,normal,29012.46,2025-09-09 10:02:02,1
TXN000768,neha@upi,5611,Bhopal,iOS,normal,29951.95,2025-09-15 10:46:02,1
TXN000769,anurag@upi,6018,Delhi,Android,high,24124.57,2025-10-05 16:05:02,1
TXN000770,shyam@upi,6027,Kolkata,Android,low,6585.99,2025-09-08 04:44:02,1
TXN000771,kajal@upi,5812,Raipur,Android,high,32998.67,2025-09-21 18:49:02,0
TXN000772,rohit@upi,6024,Madurai,Android,high,12232.74,2025-09-18 18:16:02,1
TXN000773,komal@upi,4111,Bhopal,iOS,low,29412.07,2025-09-29 01:37:02,1
TXN000774,manoj@upi,5816,Ahmedabad,Android,low,43194.26,2025-09-15 03:34:02,0
TXN000775,kajal@upi,5815,Gwalior,iOS,low,28026.34,2025-09-22 10:17:02,1
TXN000776,suman@upi,6023,Bangalore,Android,low,9682.72,2025-09-13 00:12:02,1
TXN000777,sanjana@upi,6025,Mumbai,iOS,low,1530.95,2025-10-07 01:30:02,0
TXN000778,arun@upi,6025,Nashik,Android,low,36066.91,2025-09-22 02:24:02,1
TXN000779,kajal@upi,6015,Pune,iOS,normal,4309.7,2025-09-09 16:07:02,1
TXN000780,neha@upi,5816,Bhopal,Android,low,27518.42,2025-09-19 20:54:02,0
TXN000781,priya@upi,5611,Gwalior,Android,high,16155.62,2025-09-27 00:03:02,0
TXN000782,pradeep@upi,6019,Bangalore,Android,high,11746.43,2025-09-20 07:09:02,0
TXN000783,nidhi@upi,6028,Meerut,iOS,low,21689.36,2025-09-11 20:05:02,0
TXN000784,akshay@upi,6011,Bangalore,iOS,normal,5477.19,2025-09-17 00:52:02,0
TXN000785,isha@upi,5814,Kolkata,Android,normal,4850.63,2025-09-20 08:43:02,0
TXN000786,deepak@upi,6011,Vadodara,Android,low,42607.31,2025-09-25 16:54:02,0
TXN000787,arvind@upi,6025,Jaipur,Android,high,29938.63,2025-09-22 14:53:02,1
TXN000788,raj@upi,7011,Raipur,Android,normal,49239.92,2025-10-04 02:47:02,0
TXN000789,manoj@upi,5611,Jodhpur,iOS,normal,48920.49,2025-09-23 20:21:02,1
TXN000790,ramesh@upi,6013,Chennai,Android,high,34022.13,2025-09-15 16:50:02,0
TXN000791,pooja@upi,5816,Gwalior,iOS,high,501.84,2025-09-15 04:39:02,1
TXN000792,pooja@upi,5815,Bhopal,iOS,normal,42689.47,2025-09-30 11:46:02,0
TXN000793,pallavi@upi,5611,Bangalore,Android,normal,44388.52,2025-09-25 14:51:02,0
TXN000794,kiran@upi,5816,Vadodara,Android,low,7279.11,2025-09-15 02:40:02,0
TXN000795,vijay@upi,6011,Nashik,Android,low,31934.74,2025-09-15 00:27:02,0
TXN000796,kiran@upi,6014,Hyderabad,Android,normal,13086.38,2025-09-23 16:08:02,0
TXN000797,anita@upi,6024,Kochi,Android,low,30472.72,2025-09-22 20:32:02,1
TXN000798,kavita@upi,6018,Lucknow,Android,low,28348.67,2025-09-27 09:41:02,0
TXN000799,neha@upi,6027,Vijayawada,Android,normal,6894.84,2025-09-09 05:54:02,1
TXN000800,rohan@upi,6019,Jaipur,Android,low,3048.39,2025-09-08 20:32:02,1
TXN000801,komal@upi,5813,Jodhpur,Android,high,34169.9,2025-09-20 03:49:02,0
TXN000802,kajal@upi,6014,Jodhpur,Android,high,12902.46,2025-09-16 03:55:02,0
TXN000803,pooja@upi,6015,Visakhapatnam,Android,normal,32093.43,2025-09-09 11:35:02,0
TXN000804,anita@upi,5611,Kolkata,iOS,low,46159.8,2025-10-01 17:39:02,0
TXN000805,anita@upi,6014,Mumbai,iOS,high,17648.6,2025-09-10 12:40:02,0
TXN000806,neha@upi,6021,Mumbai,Android,low,32033.77,2025-10-01 07:42:02,0
TXN000807,komal@upi,6015,Patna,Android,low,42415.99,2025-09-30 02:03:02,1
TXN000808,suman@upi,6021,Bangalore,iOS,high,17971.12,2025-09-25 12:26:02,1
TXN000809,nisha@upi,5411,Hyderabad,iOS,high,39129.0,2025-09-22 03:49:02,0
TXN000810,ravi@upi,5816,Thane,Android,low,7716.24,2025-10-03 15:24:02,0
TXN000811,shreya@upi,6015,Nashik,Android,low,38142.06,2025-09-16 03:31:02,1
TXN000812,isha@upi,6020,Thane,Android,normal,34838.86,2025-09-24 22:02:02,1
TXN000813,kavita@upi,5813,Coimbatore,Android,normal,14300.38,2025-10-01 03:16:02,0
TXN000814,rohit@upi,5816,Hyderabad,Android,low,20756.27,2025-09-13 12:15:02,0
TXN000815,priya@upi,7299,Coimbatore,Android,normal,27658.26,2025-09-16 19:24:02,0
TXN000816,neha@upi,5611,Raipur,Android,low,29346.71,2025-09-09 09:44:02,1
TXN000817,amit@upi,6027,Chennai,iOS,low,38129.12,2025-09-26 19:35:02,0
TXN000818,shreya@upi,5611,Chennai,Android,high,31037.96,2025-09-29 23:12:02,1
TXN000819,shreya@upi,5812,Mumbai,iOS,low,7262.6,2025-09-19 16:41:02,0
TXN000820,anita@upi,6017,Thane,Android,normal,1431.03,2025-09-08 04:44:02,1
TXN000821,vinay@upi,4112,Nashik,Android,normal,39154.36,2025-09-24 15:14:02,0
TXN000822,anurag@upi,6024,Mumbai,iOS,normal,13065.51,2025-09-28 04:30:02,0
TXN000823,rohit@upi,6019,Jaipur,Android,high,15493.93,2025-09-11 22:06:02,0
TXN000824,suman@upi,6013,Pune,iOS,normal,10673.65,2025-09-13 21:39:02,0
TXN000825,vikas@upi,6016,Nashik,Android,high,12152.88,2025-09-10 05:04:02,1
TXN000826,suresh@upi,6011,Lucknow,Android,high,23275.44,2025-09-12 02:52:02,0
TXN000827,amit@upi,7299,Nagpur,iOS,high,20220.78,2025-09-13 20:56:02,1
TXN000828,vikas@upi,6025,Meerut,iOS,high,10112.03,2025-09-17 09:27:02,0
TXN000829,priya@upi,6015,Hyderabad,iOS,low,19310.78,2025-09-29 01:33:02,1
TXN000830,poornima@upi,7011,Jaipur,iOS,high,34700.63,2025-10-08 12:04:02,1
TXN000831,akshay@upi,6015,Vadodara,iOS,normal,34322.28,2025-09-20 14:39:02,0
TXN000832,ravi@upi,6023,Madurai,Android,normal,47128.56,2025-09-17 00:39:02,1
TXN000833,nidhi@upi,4111,Agra,iOS,normal,22569.05,2025-09-23 16:04:02,0
TXN000834,tina@upi,6012,Ahmedabad,iOS,normal,13213.01,2025-09-07 22:08:02,0
TXN000835,poornima@upi,6025,Madurai,iOS,low,584.09,2025-09-27 02:40:02,1
TXN000836,suman@upi,6019,Vadodara,iOS,low,10105.77,2025-09-17 08:58:02,0
TXN000837,kiran@upi,5611,Jodhpur,Android,normal,29906.08,2025-09-12 15:38:02,0
TXN000838,neha@upi,6019,Mumbai,Android,normal,30604.77,2025-09-17 19:28:02,1
TXN000839,manoj@upi,5816,Kochi,Android,high,42663.24,2025-09-20 15:45:02,1
TXN000840,nisha@upi,6016,Vadodara,iOS,normal,15457.82,2025-09-17 14:34:02,1
TXN000841,anil@upi,6015,Jaipur,iOS,low,9785.05,2025-09-30 13:20:02,1
TXN000842,isha@upi,6014,Kochi,Android,normal,18287.88,2025-09-29 16:40:02,1
TXN000843,neha@upi,5413,Bhopal,iOS,low,2698.82,2025-09-28 02:33:02,1
TXN000844,priya@upi,5813,Patna,iOS,normal,46615.62,2025-09-16 08:47:02,1
TXN000845,siddharth@upi,6026,Visakhapatnam,iOS,low,48869.95,2025-09-09 15:07:02,0
TXN000846,ravi@upi,6028,Visakhapatnam,iOS,normal,42617.28,2025-09-25 19:05:02,0
TXN000847,priya@upi,4112,Coimbatore,Android,high,43863.52,2025-09-27 08:45:02,1
TXN000848,sita@upi,6013,Patna,iOS,low,43177.76,2025-09-25 22:04:02,1
TXN000849,shreya@upi,6011,Delhi,Android,low,1647.2,2025-09-12 16:31:02,0
TXN000850,neha@upi,7011,Visakhapatnam,Android,low,12073.11,2025-09-09 19:58:02,1
TXN000851,manoj@upi,6011,Ahmedabad,iOS,high,7025.04,2025-09-19 00:25:02,1
TXN000852,anil@upi,6014,Surat,iOS,high,11230.63,2025-09-23 12:38:02,0
TXN000853,neeraj@upi,6023,Vijayawada,Android,high,33094.75,2025-09-21 15:49:02,1
TXN000854,vijay@upi,5814,Jaipur,Android,low,19432.47,2025-09-12 07:36:02,1
TXN000855,anita@upi,6017,Lucknow,iOS,low,40780.43,2025-09-30 15:13:02,1
TXN000856,anita@upi,6019,Thane,Android,high,10800.61,2025-09-15 07:32:02,0
TXN000857,akshay@upi,6023,Meerut,iOS,normal,47712.26,2025-09-28 05:38:02,0
TXN000858,rahul@upi,4112,Vijayawada,iOS,normal,38336.46,2025-09-25 11:08:02,0
TXN000859,poornima@upi,6020,Chennai,Android,high,37112.57,2025-09-16 05:20:02,0
TXN000860,naveen@upi,6013,Kanpur,Android,high,28307.69,2025-09-10 09:14:02,1
TXN000861,raj@upi,6028,Kanpur,Android,high,9168.12,2025-09-17 11:10:02,0
TXN000862,arvind@upi,6023,Meerut,iOS,high,40155.76,2025-09-12 22:42:02,0
TXN000863,neha@upi,6018,Nagpur,Android,high,1281.78,2025-09-27 22:39:02,0
TXN000864,arun@upi,5815,Jodhpur,iOS,low,46564.64,2025-09-15 10:37:02,1
TXN000865,siddharth@upi,5611,Visakhapatnam,Android,high,26089.64,2025-10-02 12:44:02,1
TXN000866,neha@upi,6021,Visakhapatnam,iOS,normal,44172.09,2025-09-13 05:12:02,1
TXN000867,vinay@upi,7011,Kanpur,Android,normal,44202.9,2025-09-28 09:26:02,0
TXN000868,neha@upi,6016,Lucknow,Android,normal,29225.44,2025-10-03 10:01:02,0
TXN000869,manish@upi,6012,Coimbatore,iOS,normal,9910.18,2025-10-05 10:59:02,0
TXN000870,pooja@upi,4112,Surat,Android,low,47583.51,2025-09-27 14:13:02,1
TXN000871,deepak@upi,6012,Jaipur,Android,low,28965.15,2025-09-25 12:07:02,1
TXN000872,pooja@upi,6013,Vadodara,iOS,low,2033.81,2025-09-19 21:30:02,0
TXN000873,amit@upi,7011,Kolkata,Android,normal,9649.06,2025-09-10 11:19:02,0
TXN000874,neha@upi,6017,Gwalior,Android,high,29678.38,2025-09-30 05:39:02,0
TXN000875,kajal@upi,6025,Coimbatore,Android,high,41405.9,2025-09-12 07:11:02,1
TXN000876,naveen@upi,6011,Pune,Android,high,16809.45,2025-09-24 10:28:02,1
TXN000877,rohit@upi,5816,Visakhapatnam,iOS,high,32232.91,2025-09-11 14:24:02,1
TXN000878,rahul@upi,5412,Nashik,iOS,high,39130.79,2025-09-23 22:25:02,0
TXN000879,gautam@upi,5812,Kolkata,Android,low,25670.94,2025-09-13 03:20:02,0
TXN000880,vikas@upi,6020,Patna,Android,high,29734.78,2025-09-22 10:32:02,1
TXN000881,pallavi@upi,6024,Meerut,iOS,normal,45607.64,2025-09-15 11:11:02,1
TXN000882,naveen@upi,5815,Coimbatore,iOS,normal,32672.15,2025-10-07 06:55:02,1
TXN000883,arun@upi,6019,Mumbai,Android,low,24757.76,2025-09-26 08:39:02,0
